Index,Phylotype,Sub-Phylotype,Sequevar,Sub-sequevar designation,Strainname,Alt Names,"Environmental Source (Soil, Water, unknown plants)",Host Species (Common name),Host Species ,Host Genus,Host Family,Host Order,Year isolated,Location Isolated,Location (Country or Territory),Location (subcontinent),Location (continent),Imported Location,Genome Accession,Genome Level,Sequencing Tech,egl accession,mutS accession,other accession,Citation and Link,Publication,Publication Link,Year published,Data entered by,Comments,Lat (AI),Long (AI),Long Accuracy,Lat Accuracy
571,,,,,,,,Cyamopsis sp. (Guar),,Cyamopsis,Fabaceae,Fabales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
572,,,,,,,,Cyphomandra betacea (Tamarillo),Cyphomandra betacea,Cyphomandra,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
573,,,,,,,,Dahlia rosea (Red Dahlia),Dahlia rosea,Dahlia,Asteraceae,Asterales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
574,,,,,,,,Datura metel (Indian Thornapple),Datura metel,Datura,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
575,,,,,,,,Datura stramonium (Jimsonweed),Datura stramonium,Datura,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
576,,,,,,,,Eclipta prostrata (False Daisy),Eclipta prostrata,Eclipta,Asteraceae,Asterales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
577,,,,,,,,Eleutheranthera ruderalis,Eleutheranthera ruderalis,Eleutheranthera,Asteraceae,Asterales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
578,,,,,,,,Emilia sonchifolia (Lilac Tasselflower),Emilia sonchifolia,Emilia,Asteraceae,Asterales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
579,,,,,,,,Ensete ventricosum (Enset),Ensete ventricosum,Ensete,Musaceae,Zingiberales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
580,,,,,,,,Erigeron canadensis (Canadian Horseweed),Erigeron canadensis,Erigeron,Asteraceae,Asterales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
581,,,,,,,,Erodium moschatum (Musk Stork's-bill),Erodium moschatum,Erodium,Geraniaceae,Geraniales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
582,,,,,,,,Euphorbia hirta (Asthma Plant),Euphorbia hirta,Euphorbia,Euphorbiaceae,Malpighiales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
583,,,,,,,,Falcataria falcata,Falcataria falcata,Falcataria,Fabaceae,Fabales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
584,,,,,,,,Galinsoga parviflora (Gallant Soldier),Galinsoga parviflora,Galinsoga,Asteraceae,Asterales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
585,,,,,,,,Gerbera sp. (African Daisy),,Gerbera,Asteraceae,Asterales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
586,,,,,,,,Glebionis coronaria (Crown Daisy),Chrysanthemum coronarium,Chrysanthemum,Asteraceae,Asterales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
587,,,,,,,,Gnaphalium elegans (Royal Rabbit-tobacco),Gnaphalium elegans,Gnaphalium,Asteraceae,Asterales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
588,,,,,,,,Helianthus annuus (Sunflower),Helianthus annuus,Helianthus,Asteraceae,Asterales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
589,,,,,,,,Heliconia acuminata,Heliconia acuminata,Heliconia,Heliconiaceae,Zingiberales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
590,,,,,,,,Heliconia imbricata,Heliconia imbricata,Heliconia,Heliconiaceae,Zingiberales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
591,,,,,,,,Heliconia latisphata (Expanded lobsterclaw),Heliconia latisphata,Heliconia,Heliconiaceae,Zingiberales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
592,,,,,,,,Heliconia psittacorum (Parrot Heliconia),Heliconia psittacorum,Heliconia,Heliconiaceae,Zingiberales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
593,,,,,,,,Heliotropium indicum (Indian Heliotrope),Heliotropium indicum,Heliotropium,Boraginaceae,Boraginales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
594,,,,,,,,Hevea sp. (Rubber Plant),,Hevea,Euphorbiaceae,Malpighiales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
595,,,,,,,,Hyoscyamus niger (Henbane),Hyoscyamus niger,Hyoscyamus,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
596,,,,,,,,Hypochaeris radicata (Flatweed),Hypochaeris radicata,Hypochaeris,Asteraceae,Asterales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
597,,,,,,,,Indigofera arrecta (Natal Indigo),Indigofera arrecta,Indigofera,Fabaceae,Fabales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
598,,,,,,,,Lantana camara (Common Lantana),Lantana camara,Lantana,Verbenaceae,Lamiales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
599,,,,,,,,Lantana trifolia (Popcorn Lantana),Lantana trifolia,Lantana,Verbenaceae,Lamiales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
600,,,,,,,,Leucaena leucocephala (River Tamarind),Leucaena leucocephala,Leucaena,Fabaceae,Fabales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
601,,,,,,,,Macaranga tanarius (Heart Leaf),Macaranga tanarius,Macaranga,Euphorbiaceae,Malpighiales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
602,,,,,,,,Manihot carthaginensis (Tree Cassava),Manihot carthaginensis,Manihot,Euphorbiaceae,Malpighiales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
603,,,,,,,,Manihot esculenta (Cassava),Manihot esculenta,Manihot,Euphorbiaceae,Malpighiales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
604,,,,,,,,Merremia vitifolia,Merremia vitifolia,Merremia,Convolvulaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
605,,,,,,,,Mucuna pruriens (Velvet Bean),Mucuna capitata,Mucuna,Fabaceae,Fabales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
606,,,,,,,,Musa paradisiaca (Plantain),Musa paradisiaca,Musa,Musaceae,Zingiberales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
607,,,,,,,,Musa textilis (Abaca),Musa textilis,Musa,Musaceae,Zingiberales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
608,,,,,,,,Nicotiana acuminata (Manyflower Tobacco),Nicotiana acuminata,Nicotiana,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
609,,,,,,,,Nicotiana alata (Jasmine Tobacco),Nicotiana alata,Nicotiana,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
610,,,,,,,,Nicotiana attenuata (Coyote Tobacco),Nicotiana attenuata,Nicotiana,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
611,,,,,,,,Nicotiana caesia (Caesia Tobacco),Nicotiana caesia,Nicotiana,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
612,,,,,,,,Nicotiana debneyi (Debney's Tobacco),Nicotiana debneyi,Nicotiana,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
613,,,,,,,,Nicotiana exigua (Exigua Tobacco),Nicotiana exigua,Nicotiana,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
614,,,,,,,,Nicotiana glauca (Tree Tobacco),Nicotiana glauca,Nicotiana,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
615,,,,,,,,Nicotiana glutinosa (Peach Screamer Tobacco),Nicotiana glutinosa,Nicotiana,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
616,,,,,,,,Nicotiana goodspeedii (Small-flowered Tobacco),Nicotiana goodspeedii,Nicotiana,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
617,,,,,,,,Nicotiana gossei (Australian Chewing Tobacco),Nicotiana gossei,Nicotiana,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
618,,,,,,,,Nicotiana langdorfi (Langsdorff's Tobacco),Nicotiana langdorfi,Nicotiana,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
619,,,,,,,,Nicotiana longiflora (Longflower Tobacco),Nicotiana longiflora,Nicotiana,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
620,,,,,,,,Nicotiana maritima (Australian Coast Tobacco),Nicotiana martima,Nicotiana,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
621,,,,,,,,Nicotiana megalosiphon (Megalosiphon Tobacco),Nicotiana megalosiphon,Nicotiana,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
622,,,,,,,,Nicotiana miersii (Miersii Tobacco),Nicotiana miersii,Nicotiana,Solanaceae,Solanales,,,,,,,,,,,,,"Belalcazar 2003, https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false",Belalcazar 2003,https://books.google.com/books?id=Oez07rNnVloC&lpg=PA159&ots=fZiOnxKFGX&lr&pg=PA159#v=onepage&q=doi&f=false,2003,Tiffany Lowe-Power,,,,Inaccurate,Inaccurate
